timestamp	pids	cpu_pct	rss_gb	system_mem_mb
2026-09-24T14:35:44+00:00	873819,873822,876247,983772,983804,983836,983868	2988.0	7.976	5337
2026-09-24T14:36:14+00:00	873819,873822,876247,985027,985059,985091,985123	3016.4	8.503	4430
2026-09-24T14:36:44+00:00	873819,873822,876247,985027,985059,985091,985123	2987.2	9.565	6618
2026-09-24T14:37:14+00:00	873819,873822,876247,985027,985059,985091,985123	2986.8	9.399	6431
2026-09-24T14:37:44+00:00	873819,873822,876247,985027,985059,985091,985123	2988.3	8.000	5346
2026-09-24T14:38:14+00:00	873819,873822,876247,985027,985059,985091,985123	2988.0	9.628	6960
2026-09-24T14:38:44+00:00	873819,873822,876247,986261,986293,986325,986357	2988.0	8.866	6287
2026-09-24T14:39:14+00:00	873819,873822,876247,986261,986293,986325,986357	2987.0	9.511	6633
2026-09-24T14:39:44+00:00	873819,873822,876247,986261,986293,986325,986357	2986.8	7.818	4905
2026-09-24T14:40:14+00:00	873819,873822,876247,986261,986293,986325,986357	2988.0	8.757	6426
2026-09-24T14:40:44+00:00	873819,873822,876247,987117,987149,987181,987213	2995.9	9.684	6654
2026-09-24T14:41:15+00:00	873819,873822,876247,987117,987149,987181,987213	2987.1	9.179	6408
2026-09-24T14:41:45+00:00	873819,873822,876247,987117,987149,987181,987213	2986.8	8.080	5317
2026-09-24T14:42:15+00:00	873819,873822,876247,987117,987149,987181,987213	2988.4	9.528	7093
2026-09-24T14:42:45+00:00	873819,873822,876247,987117,987149,987181,987213	2988.0	7.629	5075
2026-09-24T14:43:15+00:00	873819,873822,876247,987944,987976,988008,988040	2987.7	7.861	4986
2026-09-24T14:43:45+00:00	873819,873822,876247,987944,987976,988008,988040	2986.8	10.754	8003
2026-09-24T14:44:15+00:00	873819,873822,876247,987944,987976,988008,988040	2987.3	9.312	6704
2026-09-24T14:44:45+00:00	873819,873822,876247,987944,987976,988008,988040	2988.0	7.879	5369
2026-09-24T14:45:15+00:00	873819,873822,876247,989378,989410,989442,989474	2990.9	8.286	5472
2026-09-24T14:45:45+00:00	873819,873822,876247,989378,989410,989442,989474	2987.2	9.319	6674
2026-09-24T14:46:15+00:00	873819,873822,876247,989378,989410,989442,989474	2986.8	7.670	4852
2026-09-24T14:46:45+00:00	873819,873822,876247,989378,989410,989442,989474	2988.4	9.141	6588
2026-09-24T14:47:15+00:00	873819,873822,876247,989378,989410,989442,989474	2987.6	9.299	6814
2026-09-24T14:47:45+00:00	873819,873822,876247,990206,990238,990270,990302	2987.4	8.352	5536
2026-09-24T14:48:15+00:00	873819,873822,876247,990206,990238,990270,990302	2986.8	9.327	6732
2026-09-24T14:48:45+00:00	873819,873822,876247,990206,990238,990270,990302	2987.8	9.330	6738
2026-09-24T14:49:15+00:00	873819,873822,876247,990206,990238,990270,990302	2988.0	7.654	5151
2026-09-24T14:49:46+00:00	873819,873822,876247,991033,991065,991097,991129	2988.7	9.191	6172
2026-09-24T14:50:16+00:00	873819,873822,876247,991033,991065,991097,991129	2986.9	9.003	6496
2026-09-24T14:50:46+00:00	873819,873822,876247,991033,991065,991097,991129	2986.8	8.021	5037
2026-09-24T14:51:16+00:00	873819,873822,876247,991033,991065,991097,991129	2988.4	8.977	6599
